FID,CRN,course_num,campus,credits,course_name,course_type,building,room_num,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,start,end,Time,size,max_size,instructor,OBJECTID,BIN,FCODE,ADDRESS,BASE_ELEVA,APPROX_HGT,MAX_HGT,PARCEL_ID_,PARCEL_I_1,Shape__Are,Shape__Len,landuse,Shape_Leng,Shape_Area
4628,7064,"HIM 3208, 001",Main,3,International Classification of Diseases,Class,Ritter Annex,560,No,Tuesday,Wednesday,Thursday,No,No,No,11:00�AM,12:20�PM,Morning,20,35,Margaret M. Foley (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
5828,45338,"ECED 3208, 001",Main,3,"Social Studies for the Early Years, Pre K-4",Class,Ritter Annex,301,No,Tuesday,Wednesday,Thursday,No,No,No,11:00�AM,12:20�PM,Morning,30,30,Christine Woyshner (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
6871,47353,"MGSE 2111, 001",Main,3,Applications of Teaching and Learning Theories to Classroom Practice (grades 4-12),Class,Ritter Annex,300,No,Tuesday,Wednesday,Thursday,No,No,No,11:00�AM,12:20�PM,Morning,30,30,Laurie Shirley Esposito (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
7013,43569,"THTR 3013, 001",Main,3,Methods of Teaching Theater,Class,Ritter Annex,701,No,Tuesday,Wednesday,Thursday,No,No,No,11:00�AM,12:20�PM,Morning,6,10,Francesca Montanile (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
7031,50362,"THTR 3210, 001",Main,3,Theater Workshop,Class,Ritter Annex,726,No,Tuesday,Wednesday,Thursday,No,No,No,11:00�AM,12:20�PM,Morning,8,12,Diane Gaary (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
6640,31494,"ENG 0802, 051",Main,4,Analytical Reading and Writing,Class,Ritter Annex,309,No,Tuesday,Wednesday,Thursday,No,No,No,11:40�AM,01:20�PM,Morning,23,23,"Zakia Y. Gates, Ph.D. (Primary)",22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
1047,51180,"HPM 5006, 702",Main,3,Political and Economic Aspects of Health,Class,Ritter Annex,941,No,No,No,No,No,No,No,12:00�PM,01:00�PM,Afternoon,5,6,Tulay G. Soylu (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
611,50287,"THTR 0825, 006",Main,3,The Art of Acting,Class,Ritter Annex,722,Monday,No,No,No,No,No,No,12:00�PM,01:20�PM,Afternoon,16,16,Matthew Tallman (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
1360,4687,"ENG 0802, 014",Main,4,Analytical Reading and Writing,Class,Ritter Annex,309,Monday,No,No,No,No,No,No,12:00�PM,01:40�PM,Afternoon,23,23,Melissa Toomey (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
615,22380,"THTR 0825, 016",Main,3,The Art of Acting,Class,Ritter Annex,707,Monday,No,No,No,No,No,No,12:30�PM,01:50�PM,Afternoon,15,16,Madeleine C. Garcia (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
633,11986,"THTR 1231, 003",Main,3,Acting I,Class,Ritter Annex,726,Monday,No,No,No,No,No,No,12:30�PM,01:50�PM,Afternoon,13,13,Hannah Gold (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
481,51061,"CSCD 1001, 003",Main,3,American Sign Language I,Class,Ritter Annex,941,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,20,20,Alesya Starayeva (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
500,43681,"CSCD 2301, 001",Main,3,Development of Speech and Language,Class,Ritter Annex,565,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,27,45,Jodi Reich (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
623,43539,"THTR 1003, 001",Main,3,Creativity: Basic,Class,Ritter Annex,707,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,15,16,Julissa M. Norment  Dylan Passman (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
650,25272,"THTR 2231, 003",Main,3,Speech for the Actor,Class,Ritter Annex,722,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,14,16,Julie Czarnecki (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
1529,41680,"SSWU 3004, 001",Main,3,Social Welfare in the US,Class,Ritter Annex,560,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,30,30,Alan J. Joynes (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
1794,41160,"CPSY 2302, 001",Main,3,Can We Talk? Real World Interviewing,Class,Ritter Annex,700,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,18,32,Daniel Walinsky (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
2498,30114,"SBS 3596, 003",Main,3,Community-Based Health Program Planning II,Class,Ritter Annex,580,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,19,20,Caite Wolak (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
2499,38664,"SBS 3596, 004",Main,3,Community-Based Health Program Planning II,Class,Ritter Annex,571,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,20,20,Melody J. Slashinski (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
6694,27539,"EDUC 2296, 002",Main,3,Effective Teaching: Theory and Practice,Class,Ritter Annex,300,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,20,20,Tim Fukawa-Connelly (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
6997,11336,"THTR 2271, 001",Main,3,Dialects for the Actor,Class,Ritter Annex,701,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,4,16,Melanie Julian (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
7036,31304,"THTR 3279, 004",Main,3,Acting III,Class,Ritter Annex,726,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,6,12,Lynne Innerst (Primary),22811851,1001314,1810,1301-43 CECIL B MOORE AVE,83.5,50,108,470921,PWD,8465.785156,768.939779,Culture/Amusement,811.0444984,23643.83499
1922,27107,"MUSC 1529, 007",Main,1,Guitar for Non-Music Majors,Class,Presser Hall,128,No,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,11,16,James R. Hontz (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
2040,12405,"MUST 1106, 004",Main,1,Jazz Secondary Piano,Class,Presser Hall,32,No,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,5,12,Tim Brey (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
6085,50488,"MUST 4762, 001",Main,3,Introduction to Music Technology,Class,Presser Hall,104,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,14,16,David McDonnell (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
7494,50489,"MUST 8762, 001",Main,3,Introduction to Music Technology,Class,Presser Hall,104,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,0,0,David McDonnell (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
7474,50789,"MUST 8180, 001",Main,2,Special Topics in Music: Jazz Styles and Analysis,Class,Presser Hall,133,No,Tuesday,No,No,No,No,No,01:00�PM,03:00�PM,Afternoon,7,20,Todd Bashore (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
29,50242,"MUED 4643, 001",Main,1,Music Therapy Experiences III: Receptive Methods,Class,Presser Hall,327,Monday,No,No,No,No,No,No,01:00�PM,02:50�PM,Afternoon,7,12,Thomas J. Biglin (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
2056,4121,"MUST 2106, 001",Main,1,Jazz Secondary Piano,Class,Presser Hall,32,Monday,No,No,No,No,No,No,01:00�PM,01:50�PM,Afternoon,12,12,Lucas C. Brown (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
3255,4226,"MUSC 3300, 002",Main,1,Choral Ensemble,Class,Presser Hall,240,Monday,No,No,No,No,No,No,01:00�PM,01:50�PM,Afternoon,31,80,Kathleen M. Shannon (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
3256,4228,"MUSC 3300, 003",Main,1,Choral Ensemble,Class,Presser Hall,204,Monday,No,No,No,No,No,No,01:00�PM,01:50�PM,Afternoon,34,65,Mitos Andaya Hart (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
5210,4246,"MUSC 8300, 001",Main,0 TO 1,Concert Choir,Class,Presser Hall,204,No,Tuesday,Wednesday,Thursday,No,No,No,01:00�PM,02:50�PM,Afternoon,9,20,Paul Rardin (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
205,47617,"MUSC 3201, 005",Main,2,Voice Concentration,Class,Presser Hall,133,No,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,0,20,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
208,31838,"MUSC 3202, 005",Main,2,Voice Concentration,Class,Presser Hall,133,No,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,19,20,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
1925,46914,"MUSC 1531, 001",Main,1,Guitar for Non-Music Majors II,Class,Presser Hall,128,No,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,6,12,James R. Hontz (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
1934,47613,"MUSC 2201, 005",Main,2,Voice Concentration,Class,Presser Hall,301,No,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,0,20,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
1938,28772,"MUSC 2202, 005",Main,2,Voice Concentration,Class,Presser Hall,301,No,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,16,22,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
2938,37013,"MUSC 4202, 005",Main,2,Voice Concentration,Class,Presser Hall,140,No,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,17,18,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
3299,47618,"MUSC 4201, 005",Main,2,Voice Concentration,Class,Presser Hall,140,No,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,0,20,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
5932,47612,"MUSC 1201, 005",Main,2,Voice Concentration,Class,Presser Hall,300,No,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,0,20,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
5935,45515,"MUSC 1202, 005",Main,2,Voice Concentration,Class,Presser Hall,300,No,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,16,20,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
6074,48282,"MUST 4712, 002",Main,3,Computer Synthesis of Music,Class,Presser Hall,104,Monday,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,16,16,David McDonnell (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
7488,38807,"MUST 8726, 001",Main,3,Computer Synthesis,Class,Presser Hall,104,Monday,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,16,16,David McDonnell (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
7493,41939,"MUST 8756, 001",Main,3,Music in the 20th Century: Intersectionality and Music,Class,Presser Hall,103,Monday,No,No,No,No,No,No,02:00�PM,04:20�PM,Afternoon,3,20,Shana Goldin-Perschbacher (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
1918,4220,"MUSC 1529, 001",Main,1,Guitar for Non-Music Majors,Class,Presser Hall,327,No,No,No,No,No,No,No,02:00�PM,02:50�PM,Afternoon,15,15,Brad R. Biedermann (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
2037,7308,"MUST 1106, 001",Main,1,Jazz Secondary Piano,Class,Presser Hall,32,Monday,No,No,No,No,No,No,02:00�PM,02:50�PM,Afternoon,12,12,Tim Brey (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
2042,47474,"MUST 1701, 002",Main,2,Music Theory for Non-Music Majors,Class,Presser Hall,133,Monday,No,No,No,No,No,No,02:00�PM,02:50�PM,Afternoon,18,20,Kurt C. Nelson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
2044,8596,"MUST 1705, 001",Main,3,Music Theory for Non-Music Majors II,Class,Presser Hall,103,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,22,25,Ari Sussman (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
2059,21030,"MUST 2106, 004",Main,1,Jazz Secondary Piano,Class,Presser Hall,32,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,02:50�PM,Afternoon,12,12,Joshua A. Richman (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
2115,50562,"DANC 3873, 001",Main,3,Creating Dance Histories,Class,Presser Hall,128,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,11,16,LAURA KATZ RIZZO (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
6076,31782,"MUST 4713, 002",Main,3,Sound Recording,Class,Presser Hall,104,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,16,16,Sam Wells (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
7495,50479,"MUST 8764, 001",Main,3,Studies in Performance Practice,Class,Presser Hall,125,No,No,No,No,Friday,No,No,02:30�PM,04:50�PM,Afternoon,4,20,Steven D. Zohn (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
1921,46913,"MUSC 1529, 004",Main,1,Guitar for Non-Music Majors,Class,Presser Hall,128,No,No,No,No,Friday,No,No,03:00�PM,03:50�PM,Afternoon,16,16,James R. Hontz (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
2058,20380,"MUST 2106, 003",Main,1,Jazz Secondary Piano,Class,Presser Hall,32,No,No,No,No,Friday,No,No,03:00�PM,03:50�PM,Afternoon,10,12,Marcell A. Bellinger (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
5205,48350,"MUSC 8248, 001",Main,2,Vocal Literature: French Romantic,Class,Presser Hall,140,No,No,No,Thursday,No,No,No,03:00�PM,04:50�PM,Afternoon,5,20,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
27,38841,"MUED 4616, 001",Main,3,Developmental Music Therapy,Class,Presser Hall,327,No,Tuesday,Wednesday,No,No,No,No,03:00�PM,05:30�PM,Afternoon,12,12,Thomas J. Biglin (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
4518,4247,"MUSC 8352, 001",Main,2,Choral Conducting Seminar II,Class,Presser Hall,101,No,Tuesday,Wednesday,No,No,No,No,03:00�PM,04:50�PM,Afternoon,2,6,Paul Rardin (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
4519,4248,"MUSC 8354, 001",Main,2,Choral Conducting Seminar IV,Class,Presser Hall,101,No,Tuesday,Wednesday,No,No,No,No,03:00�PM,04:50�PM,Afternoon,3,6,Paul Rardin (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
26,38840,"MUED 4614, 002",Main,3,Psychiatric Music Therapy,Class,Presser Hall,327,Monday,No,No,No,No,No,No,03:00�PM,05:30�PM,Afternoon,11,15,Lillian Eyre (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
2950,4239,"MUSC 4310, 001",Main,0 TO 1,Graduate Conductors Choir,Class,Presser Hall,204,Monday,No,No,No,No,No,No,03:00�PM,03:50�PM,Afternoon,7,26,Mitos Andaya Hart (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
4520,50507,"MUSC 8364, 001",Main,2,Choral Literature in the Global Community,Class,Presser Hall,301,No,No,No,No,No,No,No,03:00�PM,04:50�PM,Afternoon,4,12,Mitos Andaya Hart (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
2038,7363,"MUST 1106, 002",Main,1,Jazz Secondary Piano,Class,Presser Hall,32,Monday,No,No,No,No,No,No,03:00�PM,03:50�PM,Afternoon,12,12,Tim Brey (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
5942,4204,"MUSC 1224, 001",Main,1,Class Voice for Non-Majors II,Class,Presser Hall,101,Monday,No,No,No,No,No,No,03:00�PM,03:50�PM,Afternoon,9,12,Michael Scarcelle (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
6065,4130,"MUST 4111, 001",Main,2,Jazz Style and Analysis,Class,Presser Hall,301,No,No,No,Thursday,No,No,No,03:30�PM,05:10�PM,Afternoon,12,25,Bruce Barth (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
206,948,"MUSC 3202, 001",Main,2,Voice Concentration,Class,Presser Hall,140,No,Tuesday,Wednesday,No,No,No,No,03:30�PM,04:20�PM,Afternoon,7,12,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
1932,931,"MUSC 2201, 001",Main,2,Voice Concentration,Class,Presser Hall,126,No,Tuesday,Wednesday,No,No,No,No,03:30�PM,04:20�PM,Afternoon,1,10,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
1935,932,"MUSC 2202, 001",Main,2,Voice Concentration,Class,Presser Hall,126,No,Tuesday,Wednesday,No,No,No,No,03:30�PM,04:20�PM,Afternoon,12,25,Christine L. Anderson (Primary),22817730,1007233,1810,2001-59 N 13TH ST,78.1,60,96,148394,PWD,18886.375,908.2130063,Civic/Institution,728.0608728,25392.0626
